Usage_ID,Account_ID,Timestamp,Service,SKU,Usage_Value,Unit,Cost,Currency,FX_Rate,Region,Resource_ID,Tag_Owner,Tag_Env,Charge_Type,Purchase_Type,Department,Project,CPU_Util,Memory_Util,Incident_ID,Ticket_ID,Price_Version,SLA_Event,Log_Skew_Seconds
U03581,AWS-ACCT-014,2026/03/31 11:11,Storage,s3-ia,3146.81,Gb,143.15,dollar,1.0,us-east-1,aws-ec2-095,data-team,production,free,RI,finance,EPSILON,,,,,v3,0,-90.3
U00910,AZ-ACCT-028,2026-03-20T19:04:00-08:00,Database,SQLDb-S2,45355.58,hr,"2,907.57",EUR,1.08,westeurope,az-vm-172,frontend,development,Refund,on_demand,Security,Delta,29.8,99.8,,,v3,FALSE,-103.0
U03504,AZ-ACCT-023,2026-01-01T08:23:00Z,STORAGE,Blob-Hot,4534.55,gb,299.85,pound,1.27,westeurope,az-vm-190,DATA,staging,Refund,on_demand,Operations,Gamma,,,,,v1,yes,105.9
U01649,AWS-ACCT-003,2026-01-23T03:00:00-08:00,Storage,S3-Standard,4264.55,MB,397.15,eur,1.08,ap-southeast-1,aws-ec2-089,platform,staging,Free Tier,OnDemand,Devops,Beta,,,,,v1,false,-63.7
U02770,AZ-ACCT-029,15-01-2026 12:44:00,Database,SQLDb-S2,36246.42,mins,2517.91,inr,0.012,westeurope,az-vm-120,platform,DEV,billable,OnDemand,Hr,gamma,6.7,2.8,,,v2,no,78.5
U07833,AWS-ACCT-006,2026-03-29T23:38:00-08:00,Storage,S3-Standard,2644.25,GB,67.18,USD,1.0,ap-southeast-1,aws-ec2-110,frontend,stg,REFUND,reserved,hr,Gamma,,,,,v3,True,77.2
U03715,aws-acct-008,2026-02-07T04:01:00+00:00,Storage,S3-Standard,4612.63,mb,23.37,Inr,0.012,us-east-1,aws-ec2-088,Data,development,true,RI,DEVOPS,NOVA,,,,,v2,NO,75.6
U00527,AZ-ACCT-030,2026-02-13T04:26:00Z,Storage,Blob-Cool,2285.06,gb,33.69,inr,,westeurope,az-vm-204,DevOps,development,Refund,Reserved,DEVOPS,ALPHA,,,,,v2,TRUE,-17.3
U08623,GCP--ACCT-047,2026-01-28T02:43:00+01:00,Compute,GCE-n1-standard-4,39158.03,hr,"3,068.63",eur,1.08,us-central1,gcp-inst-211,dev-ops,production,free,OnDemand,FINANCE,Nova,73.9,46.1,,,v1,false,-71.7
U03233,AWS-ACCT-016,2026-02-27T20:56:00Z,DATABASE,RDS-db.m5.large,8950.49,seconds,495.79,usd,1.0,us west 2,aws-ec2-038,platform,staging,true,on-demand,devops,alpha,26.8,75.4,,T-100,v2,no,9.0
U05307,AWS-ACCT-010,14-01-2026 22:02:00,Database,RDS-DB.M5.LARGE,47617.57,hours,356.69,Indian Rupee,0.012,ap-south-1,aws-ec2-067,security,prd,credit,RESERVED,SECURITY,delta,83.1,13.9,,,ver-1,NO,-71.2
U08894,GCP-ACCT-040,2026-02-11T22:20:00+00:00,DATABASE,CloudSQL-db.standard-2,40777.93,seconds,1486.93,Indian Rupee,0.012,asia-south1,gcp-inst-223,data,production,True,spot,security,Beta,16.0,54.7,,T-005,v2,FALSE,-94.4
U08255,AWS-ACCT-019,2026-02-20 16:02:00,compute,EC2-t3.large,3087.84,sec,31.27,GBP,1.27,eu-west-1,aws-ec2-066,PLATFORM,staging,billable,RESERVED,devops,Gamma,23.0,21.0,INC-003,,v2,False,-98.6
U03406,GCP-ACCT-048,2026/02/27 19:53,COMPUTE,GCE-n1-standard-4,22388.5,seconds,"₹2,033.60",Inr,0.012,us west1,gcp-inst-209,frontend,development,Free Tier,on_demand,Data_Science,phoenix,83.5,54.6,,,v2,0,93.0
U00003,AZ--ACCT-031,2026/02/26 12:03,compute,VM-Standard_D8s,46309.62,min,1421.36,GBP,1.27,canadacentral,az-vm-191,front-end,production,TRUE,OnDemand,data_science,alpha,26.0,61.3,INC-019,,v2,No,-36.0
U09669,GCP-ACCT-049,NULL,Storage,GCS-Nearline,897.07,gigabytes,72.95,dollar,1.0,asia-south1,gcp-inst-210,platform,production,Free Tier,RESERVED,Operations,Gamma,,,,,v1,FALSE,87.6
U04426,AWS-ACCT-018,2026-02-14T01:31:00+05:30,Database,rds-db.m5.large,28501.43,sec,1981.15,USD,1.0,us-west-2,aws-ec2-032,frontend,staging,billable,Spot,marketing,omega,71.3,36.1,,T-007,v2,TRUE,-60.5
U05316,GCP-ACCT-050,2099-12-31T23:59:59Z,STORAGE,GCS-Standard,68559.88,gigabytes,272.50,INR,0.012,us central1,gcp-inst-257,dev-ops,DEV,CREDIT,OnDemand,product,epsilon,,,,,v3,False,57.6
U09130,GCP-ACCT-038,2026-03-01T07:50:00Z,COMPUTE,GCE-n1-standard-4,44090.05,hours,"2,464.18",INR,0.012,europe-west1,aws-ec2-192,data,staging,true,ON-DEMAND,DATA_SCIENCE,ALPHA,77.9,1.6,,,v3,True,-67.3
U04845,AWS-ACCT-007,2026-03-10T09:15:00-05:00,Database,rds-db.m5.large,14079.27,seconds,"1,041.99",INR,0.012,eu west 1,aws-ec2-085,frontend,Staging,CREDIT,on_demand,Operations,alpha,21.8,53.3,,,v3,true,-42.0
U08702,GCP-ACCT-049,2026-0122 22:15,DATABASE,CLOUDSQL-DB.STANDARD-2,24187.25,hours,0,usd,1.0,asia-southeast1,gcp-inst-999,platform,development,refund,on-demand,ENGINEERING,PHOENIX,75.0,60.8,,,v1,TRUE,-12.5
U05010,AWS-ACCT-017,2026-02-10 03:22:00,Database,RDS-db.m5.large,47879.47,mins,585.98,GBP,1.27,ap south 1,aws-ec2-101,platform,Staging,true,reserved,ENGINEERING,NOVA,1.7,85.5,,T-058,v2,FALSE,86.7
U07631,AWS-ACCT-003,07-03-2026 14:16:00,Storage,S3-Standard,200.6,MB,1419.65,euro,1.08,eu-west-1,aws-ec2-026,security,production,free,RI,Marketing,omega,,,,,v3,No,106.2
U09464,GCP-ACCT-050,2026-03-21T17:25:00Z,database,CLOUDSQL-DB.STANDARD-2,38900.13,hr,1461.94,Indian Rupee,0.012,us-central1,gcp-inst-250,PLATFORM,DEV,billable,on_demand,DATA_SCIENCE,NOVA,15.0,61.6,,,v3,False,-45.9
U05218,AWS-ACCT-012,2026-02-17T16:35:00+01:00,database,rds-db.m5.large,1225137.96,sec,362.01,Indian Rupee,0.012,usea,aws-ec2-020,Security,DEV,True,on_demand,Marketing,OMEGA,2.0,99.8,,,v2,true,-9.6
U09495,GCP-ACCT-043,2026-02-20T15:15:00Z,COMPUTE,GCE-n1-standard-4,824.18,mins,$71.51,dollar,1.0,asia south1,gcp-inst-265,security,production,billable,Reserved,Legal,epsilon,3.8,48.4,,,V2,0,67.0
U02768,AZ-ACCT-024,2026-01-31 03:08:00,DATABASE,SQLDb-S2,41263.46,second,838.14,euro,1.08,centralindia,az-vm-185,devops,Staging,true,RI,FINANCE,delta,99.5,56.5,,,v1,No,-88.5
U00664,AWS-ACCT-016,2026-03-21T09:42:00+01:00,Compute,EC2-t3.large,4012.63,min,143.54,dollar,1.0,us-west-2,aws-ec2-032,devops,production,TRUE,Spot,finance,nova,58.4,84.0,,T-164,v3,NO,
U01765,az-acct-024,NULL,Storage,Blob-Hot,534.43,Gb,€7.97,eur,1.08,southEast asia,az-vm-134,data,PROD,True,Reserved,finance,EPSILON,,,,T-019,ver-3,true,75.2
U00460,AWS-ACCT-014,2026-0308 13:18,storage,S3-IA,634.75,megabytes,28.44,usd,1.0,US-WEST-2,aws-ec2-065,DEVOPS,development,billable,on_demand,MARKETING,omega,,,,,v3,0,-82.7
U05448,GCP_ACCT_047,2026-02-28T08:29:00-08:00,Compute,GCE-n1-standard-4,1290102.67,hrs,"€3,416.32",euro,1.08,asia-south1,gcp-inst-212,DevOps,development,Billable,RESERVED,ENGINEERING,PHOENIX,1.3,41.7,INC-025,,v2,False,-19.3
U03191,az-acct-029,2026-02-03 17:32:00,storage,Blob-Hot,17414.16,gb,₹87.14,Inr,0.012,southeastasia,az-vm-135,Frontend,staging,true,OnDemand,operations,Delta,,,INC-034,T-048,v3,NO,-117.5
U01069,AWS-ACCT-017,2026-02-16T00:15:00+05:30,storage,S3-IA,2651.62,mb,211.07,pound,1.27,ap south 1,aws-ec2-012,devops,stage,Billable,RESERVED,OPERATIONS,BETA,,,,,v2,FALSE,-62.6
U00287,GCP-ACCT-039,2026-01-28T21:08:00Z,database,CloudSQL-db.standard-2,10595.63,sec,"£1,057.77",gbp,1.27,asia southeast1,gcp-inst-285,platform,production,credit,On Demand,operations,GAMMA,92.2,32.2,,,v1,FALSE,-86.4
U01248,AWS-ACCT-013,2026-0115 06:26,Compute,EC2-t3_large,49329.4,minutes,3075.11,USD,1.0,apso,aws-ec2-110,data,production,credit,Reserved,LEGAL,ALPHA,64.1,58.4,INC-089,,v3,Yes,-9.5
U07640,GCP-ACCT-050,2026/03/25 08:03,Storage,GCS-Nearline,1026.13,GB,89.82,Inr,0.012,us-central1,gcp-inst-273,Platform,STG,Billable,Reserved,Hr,gamma,,,,,v3,0,-96.8
U09181,GCP-ACCT-043,2026-03-09T17:10:00Z,compute,GCE-n1-standard-2,14536.84,second,"$1,108.20",Us Dollar,1.0,asia-southeast1,az-vm-066,data,prod,credit,OnDemand,legal,nova,66.8,39.7,INC-076,,,Yes,-73.4
U02213,AZ-ACCT-027,2026-02-13T09:25:00+00:00,Storage,Blob-Hot,647.72,MB,$33.76,USD,1.0,centralindia,az-vm-127,FRONTEND,Staging,TRUE,RI,Devops,Gamma,,,,T-191,v2,1,64.8
U08647,GCP-ACCT-048,2026-02-03T11:09:00Z,compute,GCE-n1-standard-4,47921.29,mins,2080.58,Indian Rupee,0.012,asia-south1,gcp-inst-224,Security,development,Billable,spot,LEGAL,NOVA,31.3,39.7,INC-038,T-110,v2,false,-75.6
U03594,AWS_ACCT_014,2026-03-18T03:50:00+05:30,DATABASE,RDS-db.m5.large,27753.71,hr,1571.30,Us Dollar,1.0,ap-southeast-1,aws-ec2-065,PLATFORM,development,BILLABLE,on_demand,hr,gamma,0.6,39.7,,,,true,33.0
U03560,GCP-ACCT-043,2026-03-12T13:47:00Z,STORAGE,gcs-nearline,979.13,megabytes,76.29,USD,1.0,europe-west1,gcp-inst-284,plat,development,Billable,On Demand,product,EPSILON,,,,,v3,0,71.6
U03423,GCP-ACCT-043,2026-01-17T03:58:00-08:00,Compute,GCE-n1-standard-2,23715.09,hrs,255.35,dollar,1.0,asia-southeast1,gcp-inst-283,devops,staging,BILLABLE,RI,Hr,Gamma,73.7,68.0,,,v1,true,-67.3
U05143,AWS-ACCT-004,,COMPUTE,EC2-t3.large,42020.36,hr,"$1,130.75",dollar,1.0,uswe,aws-ec2-065,security,prd,Billable,Reserved,devops,PHOENIX,95.8,86.1,,,v1,1,11.5
U01441,AWS-ACCT-004,2026-0213 05:04,storage,s3-ia,2945.71,MB,231.10,Us Dollar,1.0,us-east-1,aws-ec2-047,data,development,true,RESERVED,Security,DELTA,,,,,v2,No,18.9
U06958,CCT-022,23-01-2026 16:46:00,database,SQLDb-S2,44085.22,second,568.92,Us Dollar,,southeastasia,az-vm-163,devops,staging,Refund,On Demand,operations,alpha,23.1,48.6,INC-005,,v1,No,16.5
U08041,GCP-ACCT-040,2026/01/27 10:13,DATABASE,CloudSQL-db.standard-2,8951.76,second,321.67,inr,0.012,US-WEST1,gcp-inst-215,data,Dev,REFUND,OnDemand,Product,Omega,41.2,10.8,,,v1,NO,36.2
U06690,AZ-ACCT-031,2026-02-13T05:42:00Z,STORAGE,Blob-Hot,3743.61,gb,275.89,gbp,1.27,centralindia,az-vm-188,frontend,production,true,ON-DEMAND,Marketing,GAMMA,,,,T-159,ver-2,no,-19.9
U03728,GCP-ACCT-039,2026-02-05 21:38:00,storage,GCS-Nearline,1736.53,mb,151.81,GBP,1.27,us-central1,gcp-inst-256,frontend,dev,free_tier,reserved,Hr,delta,,,,,V2,yes,-49.3
U08233,AZ-ACCT-029,2026-03-31T05:23:00+00:00,DATABASE,SQLDb-S2,1469507.48,hrs,2419.43,Inr,0.012,canadacentral,az-vm-133,security,development,billable,On Demand,Legal,nova,4.2,93.6,,,v3,false,-63.3
U04013,GCP-ACCT-050,2026-02-11T15:38:00+05:30,database,CloudSQL-db.standard-2,46336.82,second,1296.83,Indian Rupee,0.012,us-west1,gcp-inst-242,SEC,development,True,ON-DEMAND,operations,gamma,56.4,12.3,,,v2,No,15.3
U07033,GCP-ACCT-040,2026-0310 03:52,compute,GCE_n1_standard_8,28245.34,minutes,674.09,INR,0.012,us-west1,gcp-inst-236,platform,development,free,spot,LEGAL,OMEGA,20.7,71.8,,,v3,0,101.2
U02696,AZ-ACCT-022,2026-03-10T18:07:00+00:00,COMPUTE,vm-standard_d8s,12242.58,minutes,101.03,usd,1.0,eastus,az-vm-163,platform,staging,CREDIT,on_demand,Data_Science,phoenix,99.7,80.7,INC-018,,v3,false,-57.8
U04641,AWS-ACCT-003,2026-03-14T22:44:00Z,Compute,EC2_t3.large,16198.04,hrs,591.79,eur,1.08,ap-southeast-1,aws-ec2-011,frontend,staging,Billable,On Demand,DEVOPS,PHOENIX,18.6,81.0,,T-193,v3,No,56.4
U08387,AWS-ACCT-011,2026-02-09T16:57:00Z,Compute,EC2-T3.LARGE,24067.36,secs,869.11,Inr,0.012,us east 1,aws-ec2-090,devops,development,true,on_demand,Finance,epsilon,19.2,93.2,,,v2,FALSE,-105.8
U05785,AZ-ACCT-021,2026-0129 22:28,database,SQLDb-S2,2358.39,minutes,169.15,inr,0.012,westeurope,az-vm-137,devops,staging,Credit,ON-DEMAND,HR,gamma,39.2,0.8,,T-081,v1,No,-5.8
U08944,GCP-ACCT-042,07-01-2026 19:52:00,Database,CloudSQL-db.standard-2,10461.28,hrs,770.26,euro,1.08,asia-south1,gcp-inst-253,frontend,development,Credit,on_demand,HR,Delta,28.2,66.5,,,v1,no,-9.5
U00041,AWS-ACCT-019,2026-0314 20:19,storage,S3-Standard,2376.95,mb,105.88,Pound,1.27,us-west-2,aws-ec2-023,data,staging,free_tier,RI,DATA_SCIENCE,alpha,,,,,,TRUE,95.1
U06308,GCP-ACCT-046,2026/03/10 14:21,compute,GCE-n1-standard-8,14177.55,second,804.10,usd,1.0,europe-west1,gcp-inst-284,DevOps,production,BILLABLE,on_demand,finance,epsilon,96.8,87.8,,,v3,0,-104.3
U03440,GCP-ACCT-047,NULL,storage,GCS_Standard,4811.99,GB,458.61,EUR,1.08,ASIA-SOUTH1,gcp-inst-263,security,production,TRUE,RI,finance,Epsilon,,,,,v1,true,-67.3
U02376,AZ-ACCT-023,2026-03-20T08:02:00Z,COMPUTE,VM-Standard_D2s,30862.69,second,"£1,442.43",Pound,1.27,CENTRALINDIA,az-vm-164,platform,production,Credit,on-demand,data_science,ALPHA,59.1,90.7,,,v3,1,
U08860,AWS-ACCT-012,2026/03/22 16:49,database,RDS-db.m5.large,265.94,hours,13.49,Indian Rupee,0.012,us-west-2,aws-ec2-078,devops,develop,TRUE,spot,Hr,Gamma,8.8,16.8,,T-100,v3,YES,-1.5
U05417,AZ-ACCT-026,2026-02-04T03:39:00Z,STORAGE,Blob-Cool,2610.03,Gb,3904.91,Us Dollar,1.0,East us,az-vm-189,data-team,development,FREE_TIER,OnDemand,data_science,PHOENIX,,,,,v2,False,-95.7
U00493,GCP-ACCT-036,2026-02-15T00:22:00+05:30,COMPUTE,GCE-n1-standard-4,8247.54,mins,61.40,Indian Rupee,0.012,asia-southeast1,gcp-inst-206,backend,production,Credit,SPOT,UNKNOWN_DEPT,BETA,51.9,40.5,,,v2,true,45.2
U01491,AWS-ACCT-004,2026-02-22T07:30:00+01:00,COMPUTE,EC2-T3.LARGE,41477.55,secs,3950.44,usd,1.0,us-west-2,aws-ec2-088,data,staging,BILLABLE,RI,hr,Gamma,5.3,60.8,INC-065,,v2,NO,-115.9
U08355,  GCP-ACCT-043 ,2026-02-20T19:42:00Z,COMPUTE,GCE-n1-standard-4,41876.95,min,250.79,usd,1.0,ASIA-SOUTHEAST1,gcp-inst-206,devops,staging,true,Reserved,DEVOPS,GAMMA,10.1,7.3,INC-085,,version2,TRUE,119.0
U01526,AWS-ACCT-012,2026/01/29 01:42,Storage,S3-Standard,3835.55,megabytes,259.49,INR,0.012,us-west-2,aws-ec2-030,front-end,staging,Billable,Spot,DEVOPS,Beta,,,,,v1,No,-68.9
U04171,AZ-ACCT-031,2026-01-08T08:55:00-08:00,compute,VM-Standard_D4s,37197.66,secs,"£1,002.99",Pound,1.27,eastus,az-vm-166,data,development,True,ON-DEMAND,FINANCE,OMEGA,23.4,48.6,INC-081,,v3,NO,20.5
U04181,gcp-acct-036,NULL,STORAGE,GCS-Nearline,619.47,gb,57.22,INR,0.012,europe-west1,gcp-inst-214,devops,production,TRUE,Reserved,Hr,DELTA,,,INC-099,,ver-3,no,-11.2
U08804,AWS--ACCT-010,2026/02/14 10:03,STORAGE,S3-IA,2389.61,gb,222.00,inr,0.012,eu-west-1,aws-ec2-019,dev-ops,staging,FREE_TIER,ON-DEMAND,HR,delta,,,,,ver-2,FALSE,54.5
U02160,AZ-ACCT-024,2026/02/11 04:53,DATABASE,SQLDb-S2,16072.85,minutes,863.66,EUR,,westeurope,az-vm-137,data,production,Refund,OnDemand,engineering,Phoenix,33.3,57.2,,T-196,v2,0,-73.4
U05911,GCP-ACCT-043,N/A,compute,GCE-n1-standard-4,26385.91,hours,673.13,usd,1.0,us-west1,gcp-inst-999,PLATFORM,Prod,credit,OnDemand,Data_Science,Phoenix,8.5,79.9,,,v1,true,-101.1
U08268,AZ-ACCT-031,2026-01-13T07:01:00+01:00,DATABASE,UNKNOWN-SKU-969,11545.57,min,867.16,pound,1.27,eastus,az-vm-168,security,staging,Free Tier,ON-DEMAND,PRODUCT,BETA,91.4,90.8,,,v1,Yes,-42.5
U00975,AWS-ACCT-017,2026-02-16T02:42:00-08:00,COMPUTE,EC2-t3.xlarge,4423.8,seconds,280.17,GBP,1.27,ap southeast 1,aws-ec2-059,SECURITY,production,True,Reserved,product,epsilon,7.1,0.4,,,v2,NO,-43.7
U09153,AWS-ACCT-001,2026-0105 10:49,Storage,S3-IA,3006.73,GB,₹99.41,Inr,0.012,us-west-2,aws-ec2-999,data,Staging,true,Reserved,product,OMEGA,,,,T-060,v1,No,
U09813,AWS-ACCT-011,13-02-2026 07:28:00,Database,RDS-db.m5.large,28018.14,min,782.31,Indian Rupee,,ap-southeast-1,aws-ec2-046,FRONTEND,production,free_tier,on_demand,Product,EPSILON,36.2,74.9,,,v2,1,-91.4
U05892,AZ-ACCT-029,2026-02-12T08:06:00Z,Storage,BLOB-HOT,4746.4,megabytes,44.80,inr,0.012,southeastasia,az-vm-172,devops,production,Refund,on-demand,OPERATIONS,OMEGA,,,,,v2,0,60.6
U04155,AWS-ACCT-002,16-03-2026 11:42:00,database,RDS-db.m5.large,35523.86,mins,2650.53,INR,0.012,ap-south-1,aws-ec2-074,dev-ops,staging,Billable,on_demand,legal,EPSILON,97.3,2.1,INC-078,T-152,v3,False,9.6
U09992,ACCT-038,2026-03-23 22:50:00,storage,GCS-NEARLINE,2329.49,MB,₹83.58,Indian Rupee,0.012,asia-south1,gcp-inst-238,data,staging,TRUE,Spot,Finance,Nova,,,,T-137,v3,False,-46.6
U02175,AWS-ACCT-016,1970-01-01T00:00:00Z,Database,RDS-db.m5.large,33246.41,secs,"$1,699.31",Us Dollar,1.0,us-east-1,aws-ec2-080,BACKEND,Dev,FREE_TIER,Spot,FINANCE,PHOENIX,5.8,6.0,,,ver-2,no,-11.8
U02605,AZ-ACCT-026,2026-02-23 21:58:00,COMPUTE,vm-standard_d8s,19111.5,hrs,1537.32,Us Dollar,1.0,WESTEUROPE,az-vm-141,data,staging,TRUE,RESERVED,HR,Gamma,79.5,3.2,,T-052,v2,NO,-46.9
U02644,AWS-ACCT-020,2026-02-01T16:51:00Z,Storage,S3-IA,1132.09,gb,28.37,eur,,ap-southeast-1,aws-ec2-078,Data,staging,Billable,On Demand,Data_Science,ALPHA,,,,,v2,FALSE,-108.3
U08405,GCP-ACCT-039,2026/03/11 01:18,Database,CLOUDSQL-DB.STANDARD-2,15446.19,second,147.31,gbp,1.27,US-CENTRAL1,gcp-inst-237,backend,dev,Billable,RI,finance,delta,32.3,86.1,,,ver-3,True,-80.1
U03582,GCP-ACCT-047,2026-01-20T22:54:00-08:00,database,CLOUDSQL-DB.STANDARD-2,29080.56,hours,1809.61,EUR,1.08,us-central1,gcp-inst-229,BACKEND,staging,FREE_TIER,RI,DEVOPS,alpha,81.5,87.5,,,v1,no,95.9
U08489,AWS-ACCT-011,2026-0114 10:21,Database,RDS-db.m5.large,19803.91,hrs,1038.22,Indian Rupee,0.012,eu-west-1,aws-ec2-107,devops,production,Billable,OnDemand,HR,Gamma,28.5,21.1,,,v1,false,-89.4
U07654,AZ-ACCT-031,1970-01-01T00:00:00Z,DATABASE,SQLDb-S2,30167.56,hrs,"2,840.05",gbp,1.27,southeastasia,az-vm-161,devops,development,Credit,on-demand,PRODUCT,Omega,72.5,63.1,INC-005,,,FALSE,-59.3
U07757,AZ-ACCT-021,2026/01/29 11:24,Storage,Blob-Hot,1130.39,mb,69.64,inr,0.012,centralindia,az-vm-164,devops,Dev,BILLABLE,RI,Operations,delta,,,,,ver-1,NO,-74.5
U05589,GCP_ACCT_046,2026-02-15T07:22:00Z,DATABASE,CloudSQL-db.standard-2,495878.8,seconds,"$2,409.13",Us Dollar,1.0,europe-west1,gcp-inst-251,security,PROD,Credit,On Demand,OPERATIONS,delta,71.2,61.2,INC-070,,v2,no,65.4
U02031,AZ-ACCT-021,2026-01-03T14:47:00Z,DATABASE,SQLDb-S2,5124.72,secs,₹68.74,inr,0.012,centralindia,az-vm-150,platform,Staging,BILLABLE,on_demand,security,Beta,14.8,4.3,,,v3,False,-25.9
U01818,GCP-ACCT-046,2026-01-02T06:27:00Z,compute,GCE-n1-standard-4,2815.89,second,$119.84,Us Dollar,1.0,asia-southeast1,gcp-inst-269,frontend,Dev,FREE_TIER,spot,MARKETING,gamma,71.4,69.8,,,v1,YES,10.0
U00800,AZ_ACCT_021,2026/01/07 19:09,storage,Blob-Hot,3856.47,mb,288.85,Inr,0.012,southeastasia,az-vm-186,security,staging,true,OnDemand,Legal,Epsilon,,,,,v1,no,17.7
U05610,AZ-ACCT-022,2026/02/17 03:16,Compute,VM-Standard_D8s,10107.94,hr,953.15,Us Dollar,1.0,centralindia,az-vm-174,PLATFORM,Prod,True,Spot,OPERATIONS,alpha,43.1,62.3,,T-178,version2,NO,-84.9
U09634,AZ-ACCT-034,2026-01-04 07:57:00,database,SQLDb-S2,44953.61,sec,2782.54,EUR,1.08,westeurope,az-vm-133,dev-ops,development,free_tier,on-demand,LEGAL,nova,93.9,85.7,,,v1,No,31.2
U03245,AZ-ACCT-024,2026/02/01 10:16,DATABASE,SQLDb-S2,14099.29,min,€158.07,eur,1.08,canadacentral,az-vm-116,Platform,development,Credit,RESERVED,FINANCE,Nova,41.0,25.6,INC-087,,v2,yes,-37.0
U00139,AWS-ACCT-013,2026-02-13T12:10:00Z,database,rds-db.m5.large,13110.35,hour,901.50,USD,1.0,ap-southeast-1,aws-ec2-110,devops,development,free,on_demand,data_science,phoenix,98.9,48.3,INC-074,T-151,v2,No,-15.6
U00826,GCP-ACCT-038,2026-01-06 12:25:00,database,CloudSQL-db.standard-2,35140.24,minutes,2271.25,Indian Rupee,84.0,us-central1,gcp-inst-256,PLATFORM,prd,Credit,ON-DEMAND,DATA_SCIENCE,OMEGA,2.0,64.6,,,V1,False,97.3
U05605,ACCT-037,2026-02-13T10:54:00+01:00,compute,GCE-N1-STANDARD-4,35030.56,min,"1,903.60",pound,1.27,us-central1,gcp-inst-235,data,production,true,Reserved,LEGAL,Nova,26.9,0.2,,T-178,v2,False,-103.1
U02502,GCP-ACCT-038,2026-03-12T22:58:00-05:00,STORAGE,GCS_Nearline,1460.85,MB,-50.87,Inr,0.012,asia southeast1,gcp-inst-250,devops,Dev,TRUE,RI,FINANCE,Epsilon,,,INC-071,,v3,Yes,-44.5
U00093,GCP_ACCT_044,2026-03-11T17:20:00-05:00,DATABASE,CloudSQL-db.standard-2,10302.78,sec,₹482.24,Indian Rupee,0.012,us-west1,gcp-inst-246,devops,development,True,Reserved,product,Epsilon,63.9,20.6,INC-083,,v3,Yes,-4.9
U03869,AZ-ACCT-031,2026-02-18T14:28:00+01:00,Storage,BLOB-HOT,1988.74,gigabytes,£119.36,gbp,1.27,CENTRALINDIA,az-vm-194,backend,development,True,Spot,UNKNOWN_DEPT,NOVA,,,INC-088,,v2,TRUE,-89.6
U00562,AWS_ACCT_007,2026-03-02T06:56:00+05:30,COMPUTE,EC2-t3.xlarge,47330.53,mins,"4,458.20",Indian Rupee,0.012,ap-southeast-1,aws-ec2-084,Backend,production,free_tier,RI,UNKNOWN_DEPT,OMEGA,68.4,45.4,,,v3,FALSE,-63.5
U07680,AWS-ACCT-016,2026/01/08 21:49,Database,RDS-db.m5.large,32596.69,hour,2242.88,USD,1.0,eu west 1,aws-ec2-099,SEC,production,true,reserved,PRODUCT,UNKNOWN_PROJECT,93.8,19.2,,,v1,No,91.7
U02150,AWS-ACCT-011,2026-03-30T16:37:00Z,database,RDS-db.m5.large,894240.76,hours,972.34,Indian Rupee,0.012,us-west-2,aws-ec2-999,DATA,development,free,ON-DEMAND,operations,ALPHA,0.2,60.3,,T-081,v3,no,-112.9
U02164,GCP-ACCT-037,2026-02-12 21:13:00,STORAGE,GCS-Nearline,100.79,mb,0.82,pound,1.27,EUROPE-WEST1,gcp-inst-269,devops,production,true,Spot,Devops,Phoenix,,,,,v2,false,-11.0
U09333,AZ-ACCT-033,2026/02/28 06:18,DATABASE,SQLDb-S2,12860.34,seconds,1044.11,Euro,1.08,canadacentral,az-vm-142,DEVOPS,PROD,BILLABLE,RESERVED,ENGINEERING,BETA,5.1,1.9,INC-066,T-095,v2,False,-46.1
U03254,AWS-ACCT-013,2026-02-20T00:00:00+00:00,Compute,EC2-t3.medium,1244.67,sec,"$1,318.82",dollar,1.0,AP-SOUTHEAST-1,aws-ec2-043,security,stg,free,On Demand,UNKNOWN_DEPT,OMEGA,1.8,5.8,,T-078,v2,0,58.0
U09354,AWS-ACCT-007,2026/03/28 09:46,STORAGE,UNKNOWN-SKU-130,1721.65,MB,165.15,Indian Rupee,0.012,ap-south-1,aws-ec2-090,devops,staging,BILLABLE,RESERVED,data_science,NOVA,,,INC-077,,v3,no,-109.7
U01314,AWS_ACCT_010,2026-02-23T19:59:00-08:00,compute,EC2-t3.xlarge,25677.81,minutes,1007.75,inr,,ap-southeast-1,aws-ec2-070,devops,production,Credit,reserved,data_science,Nova,84.4,32.8,,,v2,False,78.5
U00862,GCP-ACCT-046,2026-01-14T12:46:00+05:30,COMPUTE,GCE-n1-standard-4,37204.34,mins,"$1,233.82",usd,1.0,europe-west1,gcp-inst-287,data,production,Credit,on_demand,Engineering,beta,46.9,13.2,,,v1,True,63.0
U03205,AWS-ACCT-015,2026-01-11 19:18:00,STORAGE,S3-IA,4544.25,Gb,34.11,inr,0.012,unknown-region-5,aws-ec2-020,platform,development,True,On Demand,Legal,Epsilon,,,,,v1,NO,-88.4
U04914,AZ-ACCT-025,2026-03-20T14:30:00-05:00,COMPUTE,VM-Standard_D8s,6785.09,min,507.09,Euro,1.08,southeastasia,az-vm-120,sec-team,production,Refund,on_demand,operations,DELTA,18.2,98.5,,T-173,version3,NO,-20.9
U03576,GCP-ACCT-043,2026-01-09T08:02:00+00:00,compute,GCE-n1-standard-2,14805.92,minutes,"1,215.99",Us Dollar,1.0,us-west1,gcp-inst-244,data,development,refund,on-demand,product,Omega,6.9,18.7,INC-094,,version1,NO,-116.1
